video_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
7198139949760433413,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000416544,0.008000000000000168,0.008000000001737943,0.20799999999813296,0.008000000000000168,0.6079999999184456,0.008000000000000168,0.008000000081263397,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168,0.008000000000000168
7198235351985540395,0.02000000000000344,0.5199999999999173,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344,0.02000000000000344
7198249027085864238,0.3179169749592056,0.00666666666666939,0.00666666666666939,0.17333333333366985,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.006666666668352527,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.19541635837265908,0.00666666666666939,0.17333333333257997,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.00666666666666939,0.006666666666814466,0.00666666666666939
7198316629904788782,0.005714285714286957,0.8628571428455674,0.005714285714286957,0.005714285714286957,0.005714285717876046,0.005714285714286957,0.005714285714286957,0.005714285717973716,0.005714285714286957,0.005714285715013136,0.005714285714286957,0.005714285714286957,0.005714285714286957,0.005714285714286957,0.0057142857155916505,0.005714285714286957,0.005714285714286957,0.005714285715520236,0.005714285714286957,0.005714285714286957,0.005714285714286957,0.005714285714286957,0.005714285714286957,0.005714285714286957,0.005714285715292587
7198356414211951915,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
7199000937971813678,0.1199999999994307,0.002352941176471046,0.002352941176471046,0.3552941176470982,0.0023529411766917046,0.002352941176471046,0.0023529411764823195,0.002352941176471046,0.002352941176471046,0.002352941176471046,0.23764705882392978,0.002352941176471046,0.11999999999985086,0.002352941176471046,0.002352941176471046,0.12000000000003745,0.002352941176471046,0.002352941176471046,0.002352941176471046,0.002352941176471046,0.002352941176471046,0.002352941176471046,0.002352941176471046,0.002352941176471046,0.0023529411764711297
7199175929887755526,0.005714285714287501,0.005714285720541944,0.14857142857030828,0.005714285714287501,0.2914285714291823,0.005714285714287501,0.29142857142872447,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.14857142856549296,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501,0.005714285714287501
7200589870656458026,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.5199999999999589,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707,0.020000000000001707
7201288853469285678,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.5199999999999982,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073,0.020000000000000073
7201386338451508526,0.005714285714288328,0.005714285714288328,0.005714285714288328,0.005714285714288328,0.005714285714517084,0.005714285714288328,0.005714285714288328,0.005714285714288328,0.14857142857112263,0.14857142856926567,0.005714285714288328,0.005714285714288328,0.005714285714288328,0.0057142857142908916,0.005714285714288328,0.005714285714288328,0.005714285714288328,0.4342857142877629,0.005714285714288328,0.005714285714288328,0.005714285714288328,0.1485714285710618,0.005714285714789042,0.005714285714288328,0.005714285714288328
7201613794336951594,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.8399999996865736,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666980088301,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869,0.006666666666666869
7201647066953649454,0.005714285714285891,0.005714285714285891,0.14857142857143366,0.005714285714285891,0.4342857142857405,0.005714285714285891,0.1485714285714477,0.005714285714285891,0.14857142857137426,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.0057142857142859415,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891,0.005714285714285891
7202608974665895214,0.5199999999999864,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057,0.02000000000000057
7202760087968959787,0.008000000000000987,0.008000000000000987,0.2079999999993356,0.008000000000000987,0.008000000000071993,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.008000000000000987,0.20800000000008106,0.40800000000049064,0.008000000000000987
7202788032045698350,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.5100000000005351,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000051632072,0.010000000000001272,0.010000000000001272,0.2599999999478047,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272,0.010000000000001272
7203124255221910826,0.010000000000000418,0.010000000000202413,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.01000000000361142,0.010000000001593519,0.25999999999818757,0.010000000000000418,0.010000000000685672,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.010000000000000418,0.5099999999947624,0.010000000000000418,0.010000000000949374
7203445689282563370,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.2730320838276257,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.4203012495030967,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.013333333333334932,0.0133333333359089,0.013333333333334932,0.013333333333334932,0.013333333333334932
7204540618788539694,0.010000000000726962,0.010000000000002325,0.2599999999978909,0.010000000000002325,0.010000000000002325,0.010000000000528565,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000002392588,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.010000000000002325,0.25999999999935985,0.010000000000002325,0.2599999999990569
7204595800003988778,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
7205401141373406506,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.6799999999999911,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698,0.013333333333333698
7206022975928225066,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
7206157594149293354,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000002,0.5416560721098026,0.008000000000002,0.008000000000002,0.008000000000002,0.2743439278889033,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000002,0.008000000000314485,0.008000000000002,0.008000000000937448,0.008000000000002,0.008000000000002,0.008000000000002
7207456619385474350,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.1733333333320475,0.0066666666666670765,0.0066666666678597795,0.0066666666666670765,0.0066666666666670765,0.6733333333330974,0.0066666666666670765,0.006666666666986504,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765,0.0066666666666670765
7207901137876389163,0.006666666667883261,0.17333333333255402,0.006666666666667965,0.006666666666667965,0.006666666666667965,0.006666666666667965,0.006666666667899916,0.006666666667694248,0.006666666668980064,0.006666666666801763,0.17333333333229442,0.006666666666667965,0.006666666666667965,0.17333333333113504,0.006666666666667965,0.006666666666846396,0.006666666666667965,0.006666666666667965,0.006666666666667965,0.006666666666667965,0.006666666666667965,0.33999999999789143,0.006666666666667965,0.006666666666667965,0.006666666666667965
7208368538262752554,0.07012284765370347,0.00266666666666746,0.0026666666669368524,0.4121092529136532,0.06933333333339999,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.13730839503260986,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.25779283773288697,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.00266666666666746,0.0026666666667395818,0.0026666666667233023
7208959751835667717,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.5199999999941053,0.02000000000579516,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327,0.020000000000004327
7209064948482198827,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.3466666666665404,0.013333333333335886,0.34666666666673424,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886,0.013333333333335886
7209071048237550890,0.0033333333333341823,0.0033333333333341823,0.003333333333336309,0.18464012525906454,0.003333333333377525,0.08666666666607822,0.0033333333338246424,0.08666666654474839,0.08666666666604791,0.0033333333333341823,0.0033333333333341823,0.003333333334035107,0.08666666666601368,0.0033333333333341823,0.0033333333333527186,0.0033333333333341823,0.0033333333333341823,0.0033333333333341823,0.15535987474138965,0.0033333333333341823,0.0033333333333341823,0.0033333333333342486,0.0033333333333341823,0.0033333333333341823,0.25333333345538694
7209412306407738670,0.004444444444446005,0.004444444444446006,0.004444444444446005,0.004444444444446005,0.004444444444446005,0.004444444444514506,0.10928163348617913,0.004444444444446005,0.004444444444446005,0.21942878527598944,0.004444444444446005,0.004444444444446005,0.004444444444446005,0.11129375721412312,0.004444444444446005,0.1260798768635963,0.004444444444446005,0.004444444444446005,0.004444444444446005,0.004444444444446005,0.11981735389592525,0.2296541488196443,0.004444444444446005,0.004444444444446005,0.004444444444446005
